@ Current Orientation, rotated, then non filtered and filtered.
X None, Y none, Z none, X filtered, Y filtered, Z filtered 
1.37981,1.45817,1.43113,
1.37885,1.45709,1.43038,
1.37446,1.46587,1.43206,
1.3735,1.46479,1.43131,
1.38228,1.46646,1.42702,
1.38131,1.46538,1.42628,
1.38298,1.4611,1.42328,
1.38201,1.46002,1.42254,
1.37772,1.45702,1.42557,
1.37676,1.45595,1.42482,
1.3734,1.45948,1.42935,
1.37244,1.45841,1.42861,
1.37572,1.4627,1.42941,
1.37475,1.46163,1.42866,
1.37868,1.4625,1.43044,
1.37771,1.46142,1.42969,
1.37858,1.46319,1.42542,
1.37762,1.46211,1.42468,
1.37939,1.45785,1.42574,
1.37843,1.45677,1.42499,
1.37416,1.45784,1.42794,
1.3732,1.45676,1.4272,
1.37426,1.45971,1.42985,
1.3733,1.45863,1.4291,
1.37624,1.46129,1.42684,
1.37528,1.46021,1.42609,
1.37793,1.45794,1.42741,
1.37697,1.45687,1.42667,
1.3747,1.45819,1.42898,
1.37373,1.45712,1.42823,
1.37506,1.45943,1.42488,
1.37409,1.45835,1.42413,
1.3764,1.455,1.42077,
1.37544,1.45393,1.42003,
1.37208,1.45056,1.42444,
1.37112,1.44949,1.42369,
1.36776,1.4539,1.42619,
1.3668,1.45283,1.42545,
1.37191,1.45577,1.42845,
1.37095,1.45469,1.42771,
1.37364,1.45793,1.42812,
1.37268,1.45686,1.42737,
1.37545,1.45726,1.42654,
1.37449,1.45618,1.4258,
1.37497,1.45512,1.42466,
1.37401,1.45405,1.42392,
1.3732,1.45282,1.42106,
1.37223,1.45175,1.42032,
1.37118,1.44933,1.41913,
1.37022,1.44827,1.41839,
1.36781,1.44708,1.41765,
1.36685,1.44601,1.41691,
1.36566,1.44527,1.41916,
1.36471,1.44421,1.41842,
1.36397,1.44646,1.43003,
1.36301,1.4454,1.42929,
1.36526,1.45701,1.42683,
1.36431,1.45593,1.42608,
1.37592,1.45347,1.42011,
1.37495,1.4524,1.41937,
1.37249,1.44643,1.41963,
1.37153,1.44537,1.41889,
1.36556,1.44563,1.42281,
1.3646,1.44456,1.42207,
1.36486,1.44848,1.41976,
1.36391,1.44742,1.41902,
1.36783,1.44511,1.41618,
1.36687,1.44405,1.41545,
1.36456,1.44121,1.41398,
1.36361,1.44015,1.41324,
1.36077,1.43868,1.41088,
1.35982,1.43762,1.41015,
1.35835,1.43526,1.40915,
1.3574,1.43421,1.40842,
1.35504,1.4332,1.41296,
1.35409,1.43215,1.41223,
1.35309,1.43669,1.41243,
1.35215,1.43563,1.41169,
1.35669,1.43583,1.40615,
1.35574,1.43477,1.40542,
1.35594,1.42923,1.4028,
1.35499,1.42818,1.40208,
1.34944,1.42556,1.3968,
1.3485,1.42451,1.39608,
1.34588,1.41923,1.39353,
1.34494,1.41819,1.39281,
1.33966,1.41564,1.39232,
1.33873,1.4146,1.39161,
1.33618,1.41412,1.39614,
1.33525,1.41308,1.39542,
1.33476,1.41761,1.4018,
1.33383,1.41657,1.40108,
1.33836,1.42295,1.40035,
1.33743,1.42191,1.39963,
1.34381,1.42118,1.39922,
1.34287,1.42014,1.3985,
1.34215,1.41973,1.40099,
1.34121,1.41869,1.40026,
1.3408,1.42118,1.40055,
1.33987,1.42013,1.39983,
1.34236,1.42042,1.39677,
1.34142,1.41938,1.39605,
1.34171,1.41632,1.39827,
1.34077,1.41528,1.39755,
1.33771,1.4175,1.39612,
1.33678,1.41646,1.3954,
1.339,1.41503,1.3935,
1.33806,1.41399,1.39278,
1.33663,1.41209,1.39243,
1.3357,1.41106,1.39171,
1.33381,1.4107,1.3895,
1.33288,1.40966,1.38879,
1.33252,1.40746,1.38536,
1.33159,1.40643,1.38465,
1.32938,1.403,1.38991,
1.32846,1.40197,1.38919,
1.32503,1.40723,1.3906,
1.32411,1.4062,1.38988,
1.32937,1.4076,1.38806,
1.32844,1.40657,1.38735,
1.32985,1.40474,1.38537,
1.32892,1.40371,1.38466,
1.3271,1.40173,1.38295,
1.32617,1.4007,1.38224,
1.32419,1.39899,1.38442,
1.32327,1.39797,1.38371,
1.32156,1.40015,1.3797,
1.32064,1.39912,1.37899,
1.32282,1.39512,1.37793,
1.3219,1.39409,1.37722,
1.31747,1.3929,1.3815,
1.31656,1.39188,1.38079,
1.31535,1.39604,1.37656,
1.31443,1.39502,1.37585,
1.31871,1.39075,1.37657,
1.31779,1.38973,1.37586,
1.31356,1.38993,1.37783,
1.31264,1.38891,1.37712,
1.31305,1.39092,1.37878,
1.31213,1.3899,1.37808,
1.31415,1.39156,1.37463,
1.31323,1.39054,1.37393,
1.31489,1.3871,1.37154,
1.31398,1.38608,1.37084,
1.31053,1.38369,1.36665,
1.30962,1.38267,1.36595,
1.30723,1.37848,1.36218,
1.30632,1.37747,1.36149,
1.30213,1.3737,1.36115,
1.30123,1.37269,1.36046,
1.29745,1.37235,1.36173,
1.29655,1.37135,1.36103,
1.29634,1.37275,1.36282,
1.29544,1.37174,1.36213,
1.29689,1.37374,1.36569,
1.29599,1.37273,1.36499,
1.29768,1.37559,1.3583,
1.29678,1.37458,1.35761,
1.29965,1.36722,1.35824,
1.29875,1.36622,1.35755,
1.29106,1.36645,1.36579,
1.29016,1.36544,1.3651,
1.29054,1.37292,1.36794,
1.28964,1.37192,1.36724,
1.29712,1.37476,1.36957,
1.29622,1.37376,1.36887,
1.29907,1.37608,1.36588,
1.29816,1.37507,1.36518,
1.30049,1.37208,1.36492,
1.29958,1.37108,1.36422,
1.29659,1.37081,1.36348,
1.29569,1.36981,1.36278,
1.29543,1.36906,1.36215,
1.29453,1.36806,1.36146,
1.29378,1.36743,1.36381,
1.29288,1.36643,1.36311,
1.29213,1.36904,1.36225,
1.29124,1.36803,1.36155,
1.29392,1.36712,1.35615,
1.29302,1.36611,1.35546,
1.29222,1.36128,1.35572,
1.29133,1.36029,1.35503,
1.28586,1.36047,1.35582,
1.28497,1.35948,1.35514,
1.28536,1.36011,1.35318,
1.28447,1.35912,1.35249,
1.28511,1.35723,1.34862,
1.28422,1.35623,1.34794,
1.28233,1.35236,1.35171,
1.28144,1.35137,1.35103,
1.27756,1.35514,1.35197,
1.27668,1.35415,1.35129,
1.28045,1.3551,1.34707,
1.27956,1.3541,1.34638,
1.28086,1.3495,1.34844,
1.27997,1.34851,1.34776,
1.27509,1.35063,1.35027,
1.2742,1.34964,1.34959,
1.27606,1.35185,1.34557,
1.27517,1.35086,1.34489,
1.27738,1.34684,1.34444,
1.27649,1.34586,1.34376,
1.27247,1.34541,1.34203,
1.27159,1.34443,1.34136,
1.27115,1.3427,1.3406,
1.27027,1.34172,1.33993,
1.26854,1.34096,1.33676,
1.26766,1.33998,1.33608,
1.26691,1.33681,1.3356,
1.26603,1.33584,1.33493,
1.26286,1.33535,1.33323,
1.26198,1.33437,1.33256,
1.2615,1.33268,1.32636,
1.26063,1.33171,1.3257,
1.25874,1.32478,1.32847,
1.25787,1.32381,1.32781,
1.25085,1.32624,1.34518,
1.24999,1.32527,1.3445,
1.2523,1.33757,1.4131,
1.25144,1.3366,1.41236,
1.26374,1.40519,1.42979,
1.26286,1.40416,1.42904,
1.33146,1.42159,1.51296,
1.33053,1.42055,1.51215,
1.34796,1.50447,1.09056,
1.34702,1.50336,1.09009,
1.43094,1.08177,0.701805,
1.42993,1.081,0.701639,
1.00834,0.692716,0.828634,
1.00767,0.692253,0.828367,
0.619393,0.819248,1.02121,
0.619036,0.818686,1.02079,
0.760008,1.03298,1.09636,
0.759537,1.03225,1.09588,
0.979149,1.11131,1.07861,
0.978503,1.11052,1.07815,
1.04723,1.09557,1.07729,
1.04653,1.09479,1.07683,
1.03158,1.09393,1.03859,
1.03089,1.09315,1.03815,
1.03004,1.05491,1.01922,
1.02935,1.05416,1.0188,
0.99111,1.03523,1.03594,
0.990454,1.0345,1.0355,
0.969214,1.05361,1.02295,
0.968575,1.05286,1.02253,
0.988015,1.04003,1.01189,
0.987363,1.03929,1.01147,
0.976083,1.03009,1.01343,
0.975438,1.02936,1.01302,
0.966234,1.03131,1.01473,
0.965598,1.03058,1.01431,
0.967558,1.03229,1.02198,
0.966921,1.03156,1.02156,
0.968629,1.03923,1.02025,
0.967993,1.03849,1.01983,
0.976409,1.03718,1.00545,
0.975766,1.03644,1.00504,
0.974139,1.02179,0.98717,
0.973497,1.02107,0.986777,
0.960594,1.00528,1.00234,
0.959965,1.00457,1.00193,
0.944174,1.02013,1.00373,
0.943557,1.0194,1.00332,
0.959117,1.0212,0.995599,
0.958487,1.02048,0.995197,
0.960286,1.01275,0.986982,
0.959655,1.01204,0.986588,
0.951931,1.00382,0.987386,
0.951307,1.00311,0.986991,
0.943091,1.00391,0.991091,
0.942476,1.0032,0.990694,
0.943274,1.0073,0.987856,
0.942657,1.00659,0.987462,
0.947252,1.00338,0.989117,
0.946632,1.00267,0.988722,
0.943457,1.00414,0.988682,
0.94284,1.00343,0.988287,
0.944229,1.00341,0.993781,
0.943611,1.0027,0.993382,
0.943589,1.00819,0.990645,
0.942973,1.00748,0.990248,
0.948467,1.00474,0.995422,
0.947847,1.00403,0.995021,
0.945109,1.0092,0.992433,
0.944491,1.00849,0.992034,
0.949664,1.0059,0.990042,
0.949043,1.00519,0.989646,
0.946455,1.0032,0.991811,
0.945836,1.00249,0.991414,
0.943845,1.00465,0.990742,
0.943228,1.00394,0.990344,
0.945394,1.00327,0.990144,
0.944776,1.00256,0.989747,
0.944104,1.00236,0.984758,
0.943488,1.00165,0.984365,
0.943288,0.996662,0.985299,
0.942672,0.995958,0.984905,
0.937683,0.996891,0.980554,
0.937071,0.996187,0.980165,
0.938004,0.991836,0.981387,
0.937391,0.991137,0.980998,
0.93304,0.992358,0.977833,
0.932432,0.991657,0.977445,
0.933654,0.988492,0.971246,
0.933043,0.987795,0.970865,
0.929878,0.981596,0.971732,
0.929273,0.980904,0.97135,
0.923074,0.98177,0.971997,
0.922473,0.981078,0.971616,
0.92334,0.981725,0.972373,
0.92274,0.981033,0.971991,
0.923387,0.98179,0.969332,
0.922785,0.981097,0.968952,
0.923542,0.978439,0.968142,
0.922942,0.97775,0.967763,
0.920284,0.976939,0.967549,
0.919686,0.976251,0.967171,
0.918875,0.976037,0.965956,
0.918279,0.975349,0.965579,
0.918065,0.974134,0.970742,
0.917468,0.973448,0.97036,
0.916226,0.979237,0.974816,
0.915631,0.978547,0.974431,
0.921459,0.982776,0.973508,
0.92086,0.982083,0.973125,
0.92472,0.981423,0.97115,
0.924119,0.980731,0.970769,
0.923459,0.978756,0.973279,
0.922858,0.978066,0.972896,
0.920882,0.980576,0.969093,
0.920283,0.979885,0.968714,
0.922793,0.976082,0.967891,
0.922192,0.975394,0.967513,
0.918389,0.974572,0.969095,
0.917793,0.973886,0.968716,
0.916971,0.975468,0.963231,
0.916376,0.974781,0.962856,
0.917958,0.969295,0.962264,
0.917361,0.968614,0.961889,
0.911295,0.96795,0.961165,
0.910705,0.967269,0.960791,
0.910038,0.966416,0.954026,
0.909449,0.965737,0.95366,
0.908748,0.959748,0.956507,
0.908158,0.959073,0.956139,
0.902169,0.96192,0.958914,
0.901586,0.961244,0.958543,
0.904433,0.964019,0.957332,
0.903848,0.96334,0.956962,
0.906624,0.962129,0.956544,
0.906036,0.961452,0.956174,
0.904825,0.961034,0.949822,
0.904239,0.960358,0.949458,
0.90382,0.954006,0.950118,
0.903236,0.953335,0.949754,
0.896883,0.953995,0.948072,
0.896304,0.953325,0.947709,
0.896988,0.951393,0.945622,
0.896407,0.950726,0.945261,
0.894556,0.948779,0.950915,
0.893979,0.948113,0.95055,
0.892186,0.953133,0.951654,
0.891611,0.952464,0.951287,
0.896631,0.953567,0.950234,
0.896052,0.952897,0.94987,
0.897172,0.95187,0.951809,
0.896592,0.951202,0.951443,
0.89525,0.953272,0.946894,
0.894672,0.952603,0.946532,
0.896454,0.948732,0.953485,
0.895876,0.948066,0.953118,
0.892005,0.955019,0.954133,
0.89143,0.954348,0.953765,
0.898382,0.955363,0.951889,
0.897801,0.954691,0.951523,
0.898816,0.952815,0.957151,
0.898236,0.952145,0.956781,
0.896359,0.957773,0.958926,
0.895781,0.957101,0.958555,
0.901408,0.959246,0.949142,
0.900826,0.958572,0.948778,
0.902971,0.949159,0.948025,
0.902387,0.948493,0.947663,
0.892974,0.947739,0.940926,
0.892398,0.947074,0.940569,
0.891645,0.940338,0.942941,
0.89107,0.939678,0.942581,
0.884334,0.94205,0.94712,
0.883765,0.94139,0.946758,
0.886137,0.945928,0.946319,
0.885565,0.945265,0.945957,
0.890104,0.944825,0.944231,
0.889531,0.944162,0.943872,
0.889091,0.942437,0.946275,
0.888519,0.941776,0.945912,
0.886793,0.944179,0.949042,
0.886223,0.943517,0.948678,
0.888626,0.946647,0.946884,
0.888054,0.945981,0.946523,
0.891183,0.944188,0.94012,
0.890609,0.943526,0.939764,
0.888816,0.937123,0.940049,
0.888243,0.936468,0.939693,
0.881841,0.936753,0.93928,
0.881274,0.936097,0.938924,
0.881559,0.935683,0.935264,
0.880993,0.935028,0.934912,
0.880579,0.931368,0.936282,
0.880013,0.930715,0.935929,
0.876353,0.932086,0.933277,
0.875791,0.931433,0.932926,
0.877161,0.928781,0.931321,
0.876598,0.928131,0.93097,
0.873946,0.926526,0.929837,
0.873385,0.925877,0.929491,
0.87178,0.924745,0.933815,
0.871221,0.924098,0.933465,
0.870088,0.928422,0.931728,
0.869531,0.927772,0.93138,
0.873855,0.926036,0.932323,
0.873293,0.925388,0.931974,
0.871557,0.926331,0.931588,
0.870997,0.925683,0.931241,
0.87194,0.925297,0.930099,
0.87138,0.924649,0.929753,
0.870993,0.923507,0.921967,
0.870435,0.922861,0.921628,
0.869293,0.915076,0.922726,
0.868736,0.914438,0.922386,
0.860951,0.915535,0.928104,
0.860401,0.914896,0.927759,
0.861498,0.920614,0.93005,
0.860946,0.91997,0.929704,
0.866664,0.922261,0.926533,
0.866108,0.921616,0.92619,
0.868399,0.918445,0.929602,
0.867843,0.917803,0.929256,
0.864671,0.921215,0.92767,
0.864117,0.920571,0.927325,
0.867529,0.918986,0.928841,
0.866974,0.918343,0.928497,
0.865388,0.919859,0.928189,
0.864835,0.919216,0.927843,
0.866351,0.918908,0.923799,
0.865796,0.918266,0.923458,
0.865488,0.914221,0.916169,
0.864934,0.913584,0.915834,
0.860889,0.906295,0.910143,
0.860339,0.905663,0.909813,
0.852288,0.899248,0.912191,
0.851745,0.898623,0.91186,
0.845355,0.901099,0.909425,
0.844818,0.900471,0.909096,
0.846975,0.898325,0.908069,
0.846436,0.897701,0.907741,
0.84429,0.896674,0.909874,
0.843753,0.89605,0.909545,
0.842726,0.898183,0.906705,
0.842191,0.897558,0.906377,
0.844324,0.894718,0.903324,
0.843788,0.894097,0.902999,
0.840948,0.891043,0.898585,
0.840414,0.890423,0.898264,
0.837361,0.886009,0.896614,
0.836829,0.885393,0.896297,
0.832415,0.883743,0.894842,
0.831888,0.883129,0.894523,
0.830238,0.881675,0.894461,
0.829711,0.881062,0.894144,
0.828256,0.881,0.895492,
0.827732,0.880389,0.895174,
0.82767,0.881736,0.895763,
0.827147,0.881124,0.895444,
0.828495,0.881714,0.889044,
0.82797,0.881101,0.888731,
0.82856,0.874701,0.891272,
0.828036,0.874094,0.890957,
0.821636,0.876635,0.889101,
0.821116,0.876027,0.888788,
0.823657,0.874171,0.890564,
0.823136,0.873565,0.89025,
0.82128,0.875341,0.891278,
0.820761,0.874735,0.890963,
0.822537,0.875762,0.892346,
0.822018,0.875155,0.89203,
0.823045,0.876538,0.894888,
0.822525,0.875931,0.894569,
0.823909,0.878788,0.898056,
0.823387,0.878178,0.897737,
0.826244,0.881665,0.892658,
0.825722,0.881053,0.892342,
0.829209,0.875973,0.890065,
0.828683,0.875366,0.889751,
0.823025,0.872977,0.896889,
0.822506,0.872372,0.89657,
0.81977,0.87969,0.883328,
0.819253,0.879079,0.88302,
0.825678,0.867444,0.891972,
0.825156,0.866843,0.891656,
0.813521,0.875795,0.889705,
0.813007,0.875187,0.889391,
0.821959,0.873235,0.887216,
0.821439,0.87263,0.886905,
0.819487,0.870455,0.885984,
0.81897,0.869851,0.885673,
0.816321,0.86876,0.888323,
0.815806,0.868158,0.888011,
0.814826,0.870796,0.884843,
0.814312,0.870192,0.884532,
0.816663,0.867541,0.875768,
0.816148,0.86694,0.875465,
0.813497,0.858176,0.875769,
0.812985,0.857583,0.875466,
0.804221,0.857886,0.86826,
0.803716,0.857293,0.867965,
0.803942,0.84909,0.876695,
0.803436,0.848503,0.876391,
0.795424,0.857457,0.881325,
0.794926,0.856864,0.88102,
0.802786,0.861259,0.877863,
0.802281,0.860663,0.877559,
0.807234,0.856879,0.880359,
0.806727,0.856286,0.880052,
0.803408,0.859232,0.880306,
0.802903,0.858637,0.88,
0.805457,0.858828,0.877358,
0.804951,0.858234,0.877055,
0.805142,0.855592,0.880247,
0.804637,0.855,0.879941,
0.801994,0.858192,0.86925,
0.801491,0.857599,0.868953,
0.804683,0.846907,0.871754,
0.804177,0.846323,0.871454,
0.793485,0.849124,0.872564,
0.792989,0.848537,0.872264,
0.79579,0.849647,0.87267,
0.795292,0.84906,0.872369,
0.796401,0.849466,0.867984,
0.795903,0.848879,0.867687,
0.796309,0.844494,0.862687,
0.795808,0.843912,0.862394,
0.791423,0.838912,0.858801,
0.790929,0.838334,0.858512,
0.785929,0.834741,0.860651,
0.785438,0.834166,0.860359,
0.781846,0.836304,0.858144,
0.781359,0.835728,0.857856,
0.784548,0.832436,0.858672,
0.784059,0.831863,0.858382,
0.780585,0.833725,0.858554,
0.780099,0.833151,0.858266,
0.780508,0.833235,0.855541,
0.780022,0.832661,0.855254,
0.780138,0.828987,0.856435,
0.779653,0.828417,0.856149,
0.775979,0.829598,0.857968,
0.775497,0.829027,0.85768,
0.776678,0.830846,0.858146,
0.776194,0.830274,0.857856,
0.778013,0.83074,0.859125,
0.777528,0.830168,0.858835,
0.778066,0.831528,0.857702,
0.777581,0.830955,0.857414,
0.779167,0.829699,0.853181,
0.778682,0.829128,0.852897,
0.777555,0.825374,0.849982,
0.777071,0.824807,0.8497,
0.773207,0.821964,0.845412,
0.772727,0.821399,0.845134,
0.769812,0.816771,0.839931,
0.769334,0.816211,0.839658,
0.765371,0.811689,0.838799,
0.764896,0.811132,0.838525,
0.760374,0.810274,0.838108,
0.759904,0.809719,0.837836,
0.759046,0.809302,0.840437,
0.758576,0.808747,0.840163,
0.758159,0.811348,0.82491,
0.75769,0.810792,0.824648,
0.760291,0.79554,0.827699,
0.75982,0.794996,0.827435,
0.744568,0.798048,0.833002,
0.744111,0.797502,0.832735,
0.747162,0.803069,0.831513,
0.746702,0.80252,0.831246,
0.752269,0.801298,0.830467,
0.751806,0.800749,0.830201,
0.750583,0.79997,0.829829,
0.750121,0.799423,0.829565,
0.749342,0.799052,0.83093,
0.748881,0.798505,0.830664,
0.74851,0.799871,0.826407,
0.74805,0.799324,0.826145,
0.749415,0.795067,0.82394,
0.748953,0.794524,0.82368,
0.741427,0.790814,0.813043,
0.740972,0.790274,0.812791,
0.736965,0.777879,0.816211,
0.736514,0.77735,0.815957,
0.729934,0.779408,0.81303,
0.729487,0.778877,0.812778,
0.731545,0.775951,0.81181,
0.731098,0.775423,0.811557,
0.728172,0.774455,0.813643,
0.727728,0.773928,0.81339,
0.726659,0.776209,0.813466,
0.726216,0.775681,0.813212,
0.728628,0.775663,0.811816,
0.728184,0.775135,0.811564,
0.728209,0.773875,0.807611,
0.727765,0.773349,0.807364,
0.726505,0.769396,0.807771,
0.726063,0.768873,0.807523,
0.72211,0.769281,0.804129,
0.72167,0.768758,0.803883,
0.722077,0.765363,0.802296,
0.721638,0.764844,0.802052,
0.718243,0.763256,0.801727,
0.717806,0.762739,0.801483,
0.716218,0.762413,0.804941,
0.715782,0.761896,0.804695,
0.715457,0.765353,0.798394,
0.715021,0.764834,0.798154,
0.718479,0.758533,0.799812,
0.718043,0.758019,0.79957,
0.711742,0.759677,0.795691,
0.711311,0.759162,0.795452,
0.712969,0.755283,0.794059,
0.712537,0.754771,0.793821,
0.708658,0.753378,0.789328,
0.708229,0.752869,0.789094,
0.706836,0.748376,0.792296,
0.706408,0.74787,0.792061,
0.701915,0.751072,0.78846,
0.701491,0.750564,0.788226,
0.704694,0.746964,0.783531,
0.704268,0.746459,0.783303,
0.700667,0.741764,0.77634,
0.700245,0.741264,0.776117,
0.695551,0.734301,0.766458,
0.695133,0.733806,0.766243,
0.68817,0.724147,0.758824,
0.687758,0.723661,0.758615,
0.678099,0.716242,0.758603,
0.677695,0.715762,0.758394,
0.670276,0.715749,0.749493,
0.669878,0.71527,0.749292,
0.669866,0.706369,0.740018,
0.669469,0.705897,0.739824,
0.660568,0.696622,0.736584,
0.660178,0.696158,0.736393,
0.650904,0.692918,0.73678,
0.650521,0.692456,0.736589,
0.647281,0.692844,0.738835,
0.646902,0.692382,0.738641,
0.64729,0.694628,0.74541,
0.646909,0.694166,0.74521,
0.649155,0.700934,0.742616,
0.648774,0.700466,0.74242,
0.655543,0.697872,0.741255,
0.655157,0.697407,0.74106,
0.652563,0.696242,0.736317,
0.652179,0.695777,0.736125,
0.651014,0.691035,0.731471,
0.65063,0.690575,0.731284,
0.645888,0.68592,0.730091,
0.645509,0.685464,0.729904,
0.640855,0.684272,0.731457,
0.64048,0.683817,0.73127,
0.639287,0.68537,0.727629,
0.638913,0.684915,0.727445,
0.640466,0.681274,0.727892,
0.640092,0.680822,0.727708,
0.636451,0.681268,0.726455,
0.636081,0.680815,0.726272,
0.636527,0.679562,0.724328,
0.636156,0.679111,0.724146,
0.634903,0.677168,0.720193,
0.634534,0.676719,0.720015,
0.632591,0.672766,0.724237,
0.632223,0.67232,0.724055,
0.62827,0.676543,0.725503,
0.627905,0.676094,0.72532,
0.632127,0.677542,0.723679,
0.63176,0.677093,0.723497,
0.633208,0.675452,0.724051,
0.63284,0.675004,0.723869,
0.631198,0.675558,0.725706,
0.630832,0.675111,0.725524,
0.631386,0.676948,0.729755,
0.631019,0.676499,0.729568,
0.632856,0.680729,0.738284,
0.632488,0.680277,0.738092,
0.636718,0.688993,0.743999,
0.636348,0.688535,0.743803,
0.645064,0.694443,0.741518,
0.644685,0.69398,0.741323,
0.650592,0.691695,0.739402,
0.65021,0.691234,0.739208,
0.647925,0.689313,0.737719,
0.647545,0.688854,0.737527,
0.645624,0.687365,0.739807,
0.645246,0.686908,0.739614,
0.643757,0.689188,0.737408,
0.64338,0.688729,0.737215,
0.64566,0.686524,0.736679,
0.645282,0.686068,0.736488,
0.643077,0.685531,0.735315,
0.6427,0.685076,0.735123,
